Date,Week,Period,Customer,Sales Channel,Sales Rep,Item Class,Coffee Size,Item / Memo,Document Number,Location,Revenue,Quantity,Units Sold,Unit,Unit Multiplier,Package Lbs,Weight Source,Multiplier Source,Weight Review,Lbs,$/LB,Snapshot Date
2026-04-09,(26-Apr) 15,Apr 2026,Faire Wholesale,Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Roasted Coffee,12oz,Org Black Magic GW (12oz),INV839486,LA : 1ROASTERY (LA),74.94,6.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,99.92,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Faire Wholesale,Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Roasted Coffee,12oz,Org Spring Seasonal Sundew (12oz),INV839486,LA : 1ROASTERY (LA),102.78,6.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,137.04,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Compass Group,Foodservice : Foodservice Direct,Phil Hand,Finished Goods: Roasted Coffee,5lb,Org Black Gold GW (5lb),INV839487,LA : 1ROASTERY (LA),148.78,2.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,29.756,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Compass Group,Foodservice : Foodservice Direct,Phil Hand,Finished Goods: Roasted Coffee,5lb,Org Black Gold GW (5lb),INV839488,LA : 1ROASTERY (LA),488.0,8.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,97.6,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Compass Group,Foodservice : Foodservice Direct,Phil Hand,Finished Goods: Roasted Coffee,PP,Org Decaf: Angel City PP 6OZ DR,INV839488,LA : 1ROASTERY (LA),258.14,42.0,42.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Creatures Coffee and Tea Co,Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Roasted Coffee,5lb,Org Brazil GW (5lb),INV839489,LA : 1ROASTERY (LA),2380.5,30.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,476.1,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Creatures Coffee and Tea Co,Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Roasted Coffee,5lb,Org Decaf: Black Magic GW (5lb),INV839489,LA : 1ROASTERY (LA),82.0,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,16.4,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Bitches Brew GW (5lb),INV839490,LA : 1ROASTERY (LA),54.03,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,10.806000000000001,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),INV839490,LA : 1ROASTERY (LA),219.0,4.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,43.8,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Decaf: Black Magic GW (5lb),INV839490,LA : 1ROASTERY (LA),178.65,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,35.730000000000004,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Roth's Food Center,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Lucky Jack GW (12oz),INV839491,PNW : DSD1 (PNW),55.5,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,12.333333333333334,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Follow Your Heart - Restaurant,Foodservice : Foodservice Direct,Carlos Acuna,Finished Goods: Roasted Coffee,5lb,Org Follow Your Heart Blend Kraft Bag (5lb),INV839492,LA : 1ROASTERY (LA),406.74,6.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,81.348,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Follow Your Heart - Restaurant,Foodservice : Foodservice Direct,Carlos Acuna,Finished Goods: Roasted Coffee,5lb,Org Spring Seasonal Sundew (5lb),INV839492,LA : 1ROASTERY (LA),82.65,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,16.53,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Follow Your Heart - Restaurant,Foodservice : Foodservice Direct,Carlos Acuna,Finished Goods: Roasted Coffee,5lb,Org Decaf Follow Your Heart Blend GW (5lb) Drip/Pourover,INV839492,LA : 1ROASTERY (LA),67.79,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,13.558000000000002,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Urban Eats California Inc. (DBA Dalian's Cafe),Foodservice : Foodservice Direct,Darrell Baskin,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),INV839493,LA : 1ROASTERY (LA),753.7,10.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,150.74,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Roth's Food Center,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV839494,PNW : DSD1 (PNW),55.5,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,12.333333333333334,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,SipWithMe,Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Lucky Jack GW (5lb),INV839495,LA : 1ROASTERY (LA),52.07,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,10.414,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,New Seasons Market-Ptld,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV839496,PNW : DSD1 (PNW),48.73,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,12.994666666666665,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Petit Trois Le Valley,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Italian Roast GW (5lb),INV839497,LA : 1ROASTERY (LA),353.75,5.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,70.75,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Sandbourne Santa Monica,Foodservice : Foodservice Direct,Jonathan Ghattas,Finished Goods: Roasted Coffee,PP,Org Black Gold PP 4OZ DR,INV839498,LA : 1ROASTERY (LA),849.15,210.0,210.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,New Seasons Market-Ptld,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV839499,PNW : DSD1 (PNW),48.73,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,12.994666666666665,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,New Seasons Market-Ptld,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV839499,PNW : DSD1 (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV839500,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,17.64,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,New Seasons Market-Ptld,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV839501,PNW : DSD1 (PNW),48.73,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,12.994666666666665,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,MARKETING: David Kohn,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Angel City GW (12oz),INV839502,LA : 1ROASTERY (LA),24.98,2.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,33.306666666666665,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV839503,LA : 1ROASTERY (LA),112.0,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,SipWithMe,Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Blackstrap Espresso Blend GW (5lb),INV839504,LA : 1ROASTERY (LA),105.52,2.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,21.104,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Org Rose City GW (5lb) Drip/Pour Over,INV839505,PNW : 2ROASTERY (PNW),140.16,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,28.032,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Organic French: Bitches Brew labeled as Org. French (5lb) Drip,INV839505,PNW : 2ROASTERY (PNW),129.78,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,25.956,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV839506,LA : 1ROASTERY (LA),448.0,32.0,32.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Lucky Jack GW (12oz),INV839507,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV839508,LA : 1ROASTERY (LA),112.0,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Lucky Jack GW (12oz) Drip/Pour Over,INV839509,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Organic French: Bitches Brew labeled as Org. French (5lb) Drip,INV839510,PNW : 2ROASTERY (PNW),216.3,5.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,43.260000000000005,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV839512,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Blackstrap Espresso Blend GW (5lb),INV839513,LA : 1ROASTERY (LA),205.29,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,41.058,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,"GiGi's Cafe/Gaufre Gourmet, Inc.",Foodservice : Foodservice Direct,Megan Adams,Finished Goods: Roasted Coffee,5lb,Org GiGi's Blend (5lb),INV839514,PNW : 2ROASTERY (PNW),214.29,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,42.858,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,"GiGi's Cafe/Gaufre Gourmet, Inc.",Foodservice : Foodservice Direct,Megan Adams,Finished Goods: Roasted Coffee,5lb,Org Decaf: GiGi's Decaf Blend (5lb),INV839514,PNW : 2ROASTERY (PNW),73.06,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,14.612,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Merchandise & Apparel,- None -,"Dad Hat, ""Whole Being"" - Red",INV839515,LA : 1ROASTERY (LA),0.0,20.0,20.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Merchandise & Apparel,- None -,"GW T-Shirt - Black, Large",INV839515,LA : 1ROASTERY (LA),138.67,7.0,7.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Merchandise & Apparel,- None -,"GW T-Shirt - Black, Medium",INV839515,LA : 1ROASTERY (LA),118.86,6.0,6.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Merchandise & Apparel,- None -,"GW T-Shirt - Black, Small",INV839515,LA : 1ROASTERY (LA),79.24,4.0,4.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Merchandise & Apparel,- None -,"GW T-Shirt - Black, X-Large",INV839515,LA : 1ROASTERY (LA),59.43,3.0,3.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Marketing Materials,- None -,40 x Free ROC coupons,INV839516,LA : 1ROASTERY (LA),0.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Peru GW (10oz),INV839516,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Honduras GW (10oz),INV839516,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV839516,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV839516,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV839516,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,SSC,Regenerative Organic Certified Wild Bloom Single Serve Capsules Pack (10 pods),INV839516,LA : 1ROASTERY (LA),179.4,20.0,20.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,SSC,Regenerative Organic Certified Round Midnight Single Serve Capsules Pack (10 pods),INV839516,LA : 1ROASTERY (LA),179.4,20.0,20.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Almond Latte, 8oz SINGLE Can, Keep Refrigerated",INV839518,LA : 1ROASTERY (LA),3.05,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Coconut Latte, SINGLE 8oz Can, Keep Refrigerated",INV839518,LA : 1ROASTERY (LA),3.05,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Mocha Latte, 8oz SINGLE Can, Keep Refrigerated",INV839518,LA : 1ROASTERY (LA),3.05,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Oat Latte, 8oz SINGLE Can, Keep Refrigerated",INV839518,LA : 1ROASTERY (LA),3.05,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Almond Latte, 8oz SINGLE Can, Keep Refrigerated",INV839519,LA : 1ROASTERY (LA),6.1,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Coconut Latte, SINGLE 8oz Can, Keep Refrigerated",INV839519,LA : 1ROASTERY (LA),6.1,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Mocha Latte, 8oz SINGLE Can, Keep Refrigerated",INV839519,LA : 1ROASTERY (LA),6.1,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Cold Brew,- None -,"Organic Cold Brew Oat Latte, 8oz SINGLE Can, Keep Refrigerated",INV839519,LA : 1ROASTERY (LA),6.1,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Compass Group,Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),INV839520,LA : 1ROASTERY (LA),600.0,10.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,120.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,First Class Vending Inc. (CA),Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Roasted Coffee,2lb,Org Decaf: Black Magic GW (2lb) Drip/Pour Over,INV839521,LA : 1ROASTERY (LA),600.24,24.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,300.12,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,First Class Vending Inc. (CA),Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),INV839521,LA : 1ROASTERY (LA),1130.6,20.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,226.11999999999998,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,First Class Vending Inc. (CA),Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Lucky Jack GW (5lb),INV839521,LA : 1ROASTERY (LA),557.9,10.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,111.58,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,First Class Vending Inc. (CA),Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Roasted Coffee,PP,Org Lucky Jack PP 2.5OZ DR,INV839521,LA : 1ROASTERY (LA),220.53,126.0,126.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Ancillary Products,- None -,Minor Figures - Organic Oat Milk 1 Liter,INV839522,LA : 1ROASTERY (LA),45.0,18.0,18.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Ancillary Products,- None -,"Mountain Valley, 16oz Glass SPARKLING",INV839522,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Ancillary Products,- None -,"Mountain Valley, 16oz Glass SPRING",INV839522,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Ancillary Products,- None -,"Tipu's Chai, Sweet & Spicy, Case of 12 bags",INV839522,LA : 1ROASTERY (LA),45.0,1.0,12.0,,12.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Ancillary Products,- None -,Minor Figures - Organic Oat Milk 1 Liter,INV839523,LA : 1ROASTERY (LA),150.0,60.0,60.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-04-09,(26-Apr) 15,Apr 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Ancillary Products,- None -,"FILTERS, 1.5 GAL, Item #Gem 6-101",INV839523,LA : 1ROASTERY (LA),39.08,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
